campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,shots,target_selection_mode,target_fraction,target_selected_count,target_total_params,seed,ground_energy,top_energy,jzz,hx,hz,clean_final_energy,final_e,absolute_gap,normalized_gap,spectrum_span,bad_final,diverged,total_steps,time_s,source
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.29077,1.8926671244016884,0.0929,20.366874248803377,False,False,1000,99.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.8523,1.331137124401689,0.0654,20.366874248803377,False,False,960,2452.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.29639,1.887047124401688,0.0927,20.366874248803377,False,False,1030,1721.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-6.88741,3.2960271244016885,0.1618,20.366874248803377,True,False,780,1654.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.85806,1.3253771244016885,0.0651,20.366874248803377,False,False,870,2393.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-7.7447,2.4387371244016887,0.1197,20.366874248803377,True,False,790,2179.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-6.21715,3.9662871244016884,0.1947,20.366874248803377,True,False,740,2099.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-9.00304,1.1803971244016882,0.058,20.366874248803377,False,False,970,2858.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.864794063520957,1.3186430608807314,0.06474449858000215,20.366874248803377,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-6.03009,4.153347124401688,0.2039,20.366874248803377,True,False,1000,110.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.85302,1.3304171244016878,0.0653,20.366874248803377,False,False,590,1692.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.02056,2.162877124401689,0.1062,20.366874248803377,True,False,1120,2334.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-6.91616,3.267277124401689,0.1604,20.366874248803377,True,False,990,2634.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.85826,1.325177124401689,0.0651,20.366874248803377,False,False,1010,2788.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-9.09646,1.0869771244016881,0.0534,20.366874248803377,False,False,750,1416.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.7333,1.4501371244016887,0.0712,20.366874248803377,False,False,1270,3009.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.85602,1.3274171244016895,0.0652,20.366874248803377,False,False,960,2811.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-7.26522766308775,2.918209461313938,0.14328214657118513,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-6.26621,3.9172271244016885,0.1923,20.366874248803377,True,False,1000,108.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.85358,1.3298571244016895,0.0653,20.366874248803377,False,False,1120,3232.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.49744,1.6859971244016894,0.0828,20.366874248803377,False,False,1200,2563.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-7.93074,2.2526971244016885,0.1106,20.366874248803377,True,False,1180,2936.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.85718,1.326257124401689,0.0651,20.366874248803377,False,False,960,2664.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-7.11447,3.0689671244016887,0.1507,20.366874248803377,True,False,960,2039.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-6.65483,3.528607124401689,0.1733,20.366874248803377,True,False,1240,3140.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.85567,1.3277671244016886,0.0652,20.366874248803377,False,False,1510,4478.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-6.416570575977182,3.766866548424507,0.18495064595618185,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.76651,1.4169271244016883,0.0696,20.366874248803377,False,False,1000,109.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.85296,1.330477124401689,0.0653,20.366874248803377,False,False,970,2799.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-7.15681,3.0266271244016885,0.1486,20.366874248803377,True,False,860,1805.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-6.9118,3.271637124401688,0.1606,20.366874248803377,True,False,1000,2479.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.85652,1.3269171244016889,0.0652,20.366874248803377,False,False,1130,3077.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.02197,2.161467124401689,0.1061,20.366874248803377,True,False,830,1800.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-6.6551,3.5283371244016886,0.1732,20.366874248803377,True,False,470,1132.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.85606,1.3273771244016892,0.0652,20.366874248803377,False,False,1140,3297.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.64829045461343,1.5351466697882579,0.07537468199758018,20.366874248803377,False,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.72495,2.458487124401689,0.1207,20.366874248803377,True,False,1000,108.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.85367,1.3297671244016893,0.0653,20.366874248803377,False,False,1090,3143.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.2228,2.9606371244016882,0.1454,20.366874248803377,True,False,650,1349.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-6.32729,3.856147124401689,0.1893,20.366874248803377,True,False,900,2271.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.85812,1.325317124401689,0.0651,20.366874248803377,False,False,850,2343.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.9256,2.2578371244016884,0.1109,20.366874248803377,True,False,970,2008.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.8411,1.3423371244016877,0.0659,20.366874248803377,False,False,740,1826.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.74772,2.4357171244016884,0.1196,20.366874248803377,True,False,820,2335.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.605228620976908,2.57820850342478,0.12658832533304717,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.35255,2.8308871244016887,0.139,20.366874248803377,True,False,1000,120.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.85366,1.329777124401689,0.0653,20.366874248803377,False,False,840,2391.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.86354,1.3198971244016882,0.0648,20.366874248803377,False,False,850,1716.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.82882,2.3546171244016882,0.1156,20.366874248803377,True,False,730,1769.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.85797,1.3254671244016887,0.0651,20.366874248803377,False,False,910,2381.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.34279,2.8406471244016887,0.1395,20.366874248803377,True,False,840,1634.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.86352,1.3199171244016892,0.0648,20.366874248803377,False,False,690,1609.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.85612,1.327317124401688,0.0652,20.366874248803377,False,False,1020,2757.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.259056940361886,2.9243801840398023,0.14358512495905565,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.26185,1.9215871244016878,0.0943,20.366874248803377,False,False,1000,103.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.85292,1.3305171244016893,0.0653,20.366874248803377,False,False,850,2290.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.17794,2.005497124401689,0.0985,20.366874248803377,False,False,1190,2179.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.26534,1.9180971244016884,0.0942,20.366874248803377,False,False,1180,2551.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.85809,1.325347124401688,0.0651,20.366874248803377,False,False,870,2083.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-7.67639,2.507047124401689,0.1231,20.366874248803377,True,False,720,1279.5,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-7.2074,2.9760371244016888,0.1461,20.366874248803377,True,False,840,1806.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.85551,1.327927124401688,0.0652,20.366874248803377,False,False,930,2282.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-7.265588304746341,2.9178488196553474,0.14326443930524999,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.04564,2.137797124401688,0.105,20.366874248803377,True,False,1000,96.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.85338,1.330057124401689,0.0653,20.366874248803377,False,False,1020,2585.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-7.8448,2.3386371244016884,0.1148,20.366874248803377,True,False,960,1496.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.27267,1.9107671244016888,0.0938,20.366874248803377,False,False,980,2096.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.85801,1.3254271244016884,0.0651,20.366874248803377,False,False,860,2076.4,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.59191,1.5915271244016882,0.0781,20.366874248803377,False,False,670,1197.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.86113,1.3223071244016893,0.0649,20.366874248803377,False,False,850,1858.8,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.85606,1.3273771244016892,0.0652,20.366874248803377,False,False,1030,2699.0,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-6.548940121774177,3.634497002627511,0.17845138916400263,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-9.17233,1.011107124401688,0.0496,20.366874248803377,False,False,1000,97.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.85346,1.3299771244016885,0.0653,20.366874248803377,False,False,970,2448.3,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,,top,0.1,10,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.47061,1.712827124401688,0.0841,20.366874248803377,False,False,1050,1933.1,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,,top,0.5,48,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.64556,1.5378771244016889,0.0755,20.366874248803377,False,False,1300,2330.6,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,,top,0.9,86,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.85745,1.3259871244016885,0.0651,20.366874248803377,False,False,720,1696.9,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.1,10,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-7.38556,2.7978771244016887,0.1374,20.366874248803377,True,False,810,1460.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.5,48,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.62945,1.5539871244016883,0.0763,20.366874248803377,False,False,840,1827.2,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,,bottom,0.9,86,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.85532,1.3281171244016878,0.0652,20.366874248803377,False,False,1100,2787.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,9,shot_100,shot_100,shot,,100,,,,,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-7.852450837238744,2.3309862871629443,0.11444987869456208,20.366874248803377,True,False,1000,,targeted_tfim_8qubit (borrowed baseline)
commeff_tfim_8qubit_highNoise,H00000,0,1,clean,clean,clean,,,,,,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-9.04622,1.1372171244016887,0.0558,20.366874248803377,False,False,1000,95.7,sweep_8qubit_highNoise.py
commeff_tfim_8qubit_highNoise,H00000,0,2,full,full,full_noise,staged_prob_schedule,,,1.0,96,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.8529,1.3305371244016886,0.0653,20.366874248803377,False,False,730,1812.4,sweep_8qubit_highNoise.py
