campaign_tag,sample_id,sample_index,method_order,method_key,method_label,method_group,schedule_mode,target_selection_mode,target_fraction,target_selected_count,target_total_params,seed,ground_energy,top_energy,jzz,hx,hz,clean_final_energy,final_e,absolute_gap,normalized_gap,spectrum_span,bad_final,diverged,total_steps,time_s
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.29077,1.8926671244016884,0.0929,20.366874248803377,False,False,1000,46.8
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.85707,1.3263671244016884,0.0651,20.366874248803377,False,False,640,945.3
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-7.61461,2.5688271244016887,0.1261,20.366874248803377,True,False,610,643.6
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-9.05562,1.1278171244016892,0.0554,20.366874248803377,False,False,1250,1590.9
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.86114,1.322297124401688,0.0649,20.366874248803377,False,False,650,1077.6
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-7.8906,2.2928371244016885,0.1126,20.366874248803377,True,False,650,1268.7
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.84113,1.3423071244016889,0.0659,20.366874248803377,False,False,620,1310.0
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,0,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.29077,-8.85984,1.3235971244016884,0.065,20.366874248803377,False,False,600,1488.0
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-6.03009,4.153347124401688,0.2039,20.366874248803377,True,False,1000,93.6
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.85737,1.326067124401689,0.0651,20.366874248803377,False,False,530,1291.2
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-9.63046,0.5529771244016892,0.0272,20.366874248803377,False,False,720,1263.8
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.99256,1.1908771244016894,0.0585,20.366874248803377,False,False,960,2022.0
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.86054,1.3228971244016883,0.065,20.366874248803377,False,False,670,1568.6
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-9.52311,0.6603271244016877,0.0324,20.366874248803377,False,False,730,1307.7
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.14917,2.0342671244016888,0.0999,20.366874248803377,False,False,800,1710.9
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,1,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.03009,-8.85993,1.3235071244016883,0.065,20.366874248803377,False,False,590,1478.2
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-6.26621,3.9172271244016885,0.1923,20.366874248803377,True,False,1000,94.1
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.85756,1.3258771244016891,0.0651,20.366874248803377,False,False,1200,2998.6
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-7.91468,2.268757124401689,0.1114,20.366874248803377,True,False,650,1139.0
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.35627,1.8271671244016883,0.0897,20.366874248803377,False,False,800,1672.4
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.86079,1.3226471244016889,0.0649,20.366874248803377,False,False,670,1582.0
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-7.39742,2.7860171244016882,0.1368,20.366874248803377,True,False,650,1154.8
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.86358,1.319857124401688,0.0648,20.366874248803377,False,False,680,1451.8
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,2,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-6.26621,-8.85959,1.3238471244016878,0.065,20.366874248803377,False,False,960,2433.4
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.76651,1.4169271244016883,0.0696,20.366874248803377,False,False,1000,93.9
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.8576,1.3258371244016889,0.0651,20.366874248803377,False,False,690,1692.4
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-7.14608,3.037357124401688,0.1491,20.366874248803377,True,False,600,1053.4
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-7.48346,2.6999771244016886,0.1326,20.366874248803377,True,False,710,1493.2
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.86045,1.3229871244016884,0.065,20.366874248803377,False,False,790,1840.6
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.03707,2.1463671244016886,0.1054,20.366874248803377,True,False,500,905.6
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-7.20953,2.9739071244016886,0.146,20.366874248803377,True,False,590,1245.9
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,3,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.76651,-8.8595,1.323937124401688,0.065,20.366874248803377,False,False,500,1196.4
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.72495,2.458487124401689,0.1207,20.366874248803377,True,False,1000,93.8
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.85749,1.3259471244016883,0.0651,20.366874248803377,False,False,470,1131.3
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.86429,1.3191471244016881,0.0648,20.366874248803377,False,False,590,1070.9
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-7.89756,2.285877124401688,0.1122,20.366874248803377,True,False,1120,2435.3
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.86097,1.3224671244016886,0.0649,20.366874248803377,False,False,490,1132.0
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-6.51743,3.6660071244016885,0.18,20.366874248803377,True,False,580,1013.8
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-6.65467,3.5287671244016883,0.1733,20.366874248803377,True,False,620,1315.4
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,4,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.72495,-8.85883,1.3246071244016893,0.065,20.366874248803377,False,False,480,1169.3
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.35255,2.8308871244016887,0.139,20.366874248803377,True,False,1000,94.3
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.85763,1.3258071244016882,0.0651,20.366874248803377,False,False,760,1864.0
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.51743,2.6660071244016885,0.1309,20.366874248803377,True,False,620,1078.5
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.28347,1.8999671244016891,0.0933,20.366874248803377,False,False,1110,2370.9
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.86147,1.321967124401688,0.0649,20.366874248803377,False,False,1060,2552.0
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.92572,2.2577171244016885,0.1109,20.366874248803377,True,False,610,807.5
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-7.83791,2.3455271244016886,0.1152,20.366874248803377,True,False,800,1547.7
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,5,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-7.35255,-8.86011,1.323327124401688,0.065,20.366874248803377,False,False,980,2486.3
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.26185,1.9215871244016878,0.0943,20.366874248803377,False,False,1000,117.9
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.85757,1.3258671244016877,0.0651,20.366874248803377,False,False,730,2246.6
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-7.47705,2.7063871244016884,0.1329,20.366874248803377,True,False,870,1715.6
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-6.7509,3.432537124401689,0.1685,20.366874248803377,True,False,740,1587.9
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.86098,1.322457124401689,0.0649,20.366874248803377,False,False,550,1278.2
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.79769,1.3857471244016892,0.068,20.366874248803377,False,False,790,1428.6
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-5.92512,4.258317124401689,0.2091,20.366874248803377,True,False,650,1446.9
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,6,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.26185,-8.85957,1.3238671244016889,0.065,20.366874248803377,False,False,650,1602.5
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.04564,2.137797124401688,0.105,20.366874248803377,True,False,1000,99.8
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.85759,1.3258471244016885,0.0651,20.366874248803377,False,False,830,2412.2
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-7.23984,2.9435971244016885,0.1445,20.366874248803377,True,False,620,1174.0
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-6.91315,3.2702871244016887,0.1606,20.366874248803377,True,False,830,1773.0
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.86066,1.3227771244016893,0.0649,20.366874248803377,False,False,870,2110.2
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-6.09452,4.088917124401688,0.2008,20.366874248803377,True,False,460,824.3
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.86436,1.319077124401689,0.0648,20.366874248803377,False,False,620,1348.3
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,7,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.04564,-8.8594,1.3240371244016877,0.065,20.366874248803377,False,False,610,1564.6
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-9.17233,1.011107124401688,0.0496,20.366874248803377,False,False,1000,96.6
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.85745,1.3259871244016885,0.0651,20.366874248803377,False,False,490,1195.7
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-7.13225,3.0511871244016886,0.1498,20.366874248803377,True,False,690,1263.1
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.29439,1.8890471244016886,0.0928,20.366874248803377,False,False,950,2050.3
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.86125,1.3221871244016885,0.0649,20.366874248803377,False,False,540,1273.8
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-7.94958,2.2338571244016885,0.1097,20.366874248803377,True,False,730,1326.0
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-6.65498,3.5284571244016885,0.1732,20.366874248803377,True,False,650,1426.8
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,8,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.17233,-8.85797,1.3254671244016887,0.0651,20.366874248803377,False,False,440,1076.2
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-9.04622,1.1372171244016887,0.0558,20.366874248803377,False,False,1000,97.0
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.85761,1.3258271244016893,0.0651,20.366874248803377,False,False,640,1607.8
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-7.12235,3.0610871244016886,0.1503,20.366874248803377,True,False,890,1639.4
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.3164,1.8670371244016888,0.0917,20.366874248803377,False,False,860,1842.2
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.86291,1.3205271244016892,0.0648,20.366874248803377,False,False,570,1357.7
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.54591,1.6375271244016893,0.0804,20.366874248803377,False,False,500,888.2
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-6.95745,3.225987124401689,0.1584,20.366874248803377,True,False,880,1735.1
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,9,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-9.04622,-8.85951,1.3239271244016884,0.065,20.366874248803377,False,False,500,1215.7
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-8.5115,1.6719371244016887,0.0821,20.366874248803377,False,False,1000,96.5
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-8.85747,1.3259671244016893,0.0651,20.366874248803377,False,False,790,1990.7
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-7.84513,2.3383071244016884,0.1148,20.366874248803377,True,False,840,1570.8
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-7.21976,2.9636771244016886,0.1455,20.366874248803377,True,False,630,1334.6
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-8.86158,1.3218571244016886,0.0649,20.366874248803377,False,False,670,1604.0
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-7.88627,2.297167124401689,0.1128,20.366874248803377,True,False,620,1107.9
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-8.25992,1.9235171244016893,0.0944,20.366874248803377,False,False,970,2132.4
commeff_tfim_8qubit,H00000,0,8,bottom90_fixed,bottom90_fixed,targeted_pauli,staged_prob_schedule,bottom,0.9,86,96,10,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.5115,-8.8598,1.3236371244016887,0.065,20.366874248803377,False,False,710,1791.1
commeff_tfim_8qubit,H00000,0,1,clean,clean,clean,,,,,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-8.06353,2.1199071244016885,0.1041,20.366874248803377,True,False,1000,96.4
commeff_tfim_8qubit,H00000,0,2,full,full,full_noise,staged_prob_schedule,,1.0,96,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-8.85714,1.3262971244016892,0.0651,20.366874248803377,False,False,620,1542.5
commeff_tfim_8qubit,H00000,0,3,top10_fixed,top10_fixed,targeted_pauli,staged_prob_schedule,top,0.1,10,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-6.43407,3.7493671244016884,0.1841,20.366874248803377,True,False,580,1045.0
commeff_tfim_8qubit,H00000,0,4,top50_fixed,top50_fixed,targeted_pauli,staged_prob_schedule,top,0.5,48,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-6.49902,3.684417124401689,0.1809,20.366874248803377,True,False,790,1716.4
commeff_tfim_8qubit,H00000,0,5,top90_fixed,top90_fixed,targeted_pauli,staged_prob_schedule,top,0.9,86,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-8.86092,1.3225171244016884,0.0649,20.366874248803377,False,False,670,1615.7
commeff_tfim_8qubit,H00000,0,6,bottom10_fixed,bottom10_fixed,targeted_pauli,staged_prob_schedule,bottom,0.1,10,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-7.36351,2.819927124401689,0.1385,20.366874248803377,True,False,680,1212.5
commeff_tfim_8qubit,H00000,0,7,bottom50_fixed,bottom50_fixed,targeted_pauli,staged_prob_schedule,bottom,0.5,48,96,11,-10.183437124401689,10.183437124401689,-1.022768208338797,1.0429285161955684,0.0,-8.06353,-6.65482,3.5286171244016886,0.1733,20.366874248803377,True,False,590,1258.3
